barcode,brand,product_name,product_type,species,quantity,ingredients_text,protein_pct,fat_pct,fiber_pct,moisture_pct,kcal_100g,countries,image_url,unique_scans,completeness,has_ingredients,has_nutrition,evidence_status,match_confidence,review_status,source_type,source_url,accessed_date
5010394133852,PEDIGREE,pedigree biscotti multi mix,food,dog,500g,"Cereali, carni e derivati (di cui 1% di pollo nel biscotto bianco, 1% di manzo nel biscotto marrone e 1% di agnello nel biscotto rosso), sottoprodotti di origine vegetale, oli e grassi, sostanze minerali.",,,,,,France;Italy;Spain;Francia,https://images.openpetfoodfacts.org/images/products/501/039/413/3852/front_it.102.400.jpg,31,0.8,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5010394133852,2026-06-26
5998749117774,Catisfactions,Catisfactions met Smakelijke Kip 60 g,food,cat,60 g,"Cereals, oils and fats, vegetable by-products, meat and animal by-products (including 4% chicken), minerals, vegetable protein extracts",3.1,1.4,,,408.0,Netherlands,https://images.openpetfoodfacts.org/images/products/599/874/911/7774/front_es.46.400.jpg,28,0.65,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5998749117774,2026-06-26
5998749117750,Catisfactions,Catisfactions met Zalige Zalmsmaak 60 g,food,cat,60 g,"Céréales, viandes et sous-produits animaux, huiles et graisses, sous - végétale, extraits de protéines végétales, poissons et sous-produits de poissons (dont saumon 4%), substances minérales. Constituants protéine: 31; teneur en matières grasses: 21; matière inorganique: 10; cellulose brute: 1.7;",2.2,,0.0,,174.5,Netherlands,https://images.openpetfoodfacts.org/images/products/599/874/911/7750/front_fr.36.400.jpg,25,0.65,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5998749117750,2026-06-26
7613031571390,Purina,Croquettes Pour Chat Adulte Stérilisé Boeuf Bifensis,food,cat,1.5kg,"Abats de bœuf 16%, Protéines de volaille déshydratées, Blé 14%, Farine de soja, Maïs, Gluten de maïs, Graisses animale, Gluten de blé, Pulpe de betterave déshydratée, Racine de chicorée séchée 2%, Fibres végétales séchées, Substances minérales, Hydrolysat, Levures",,,,,,France,https://images.openpetfoodfacts.org/images/products/761/303/157/1390/front_fr.16.400.jpg,13,0.69,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613031571390,2026-06-26
3700260216148,Ultima,Chats stérilisés adultes,food,cat,"1,5kg","Sau hydratées de volaille, mais olenes déshydratées de ba Betterave graisse animale, sel DDITIPS/kg. Additifs nutritionnels amine E 460 mg Vitamine Conopr BRE ELABORÉ POUR LES 6 proteine de mais, proteines otéines deshratées de porc amine D3 21300 com/sodium Pyridoxine 50mg, Taurine 1400 mg L-carnitine 500g Vitamine B6 ( 8,3 g Sulfate ferreux monohydraté 356 mgmg) indure de pose 1.2 mg, Sulfate de cuivre pentahydraté 45 mg (Cu 12 maj ele de man monohydrate 168 mg (Mn. 55 mg). Sulfate de zinc monohyde 550 mg (Za tenite de sodium 0,3 mg (Se, 0.15 mg) Avec des antioxygènes 26 Conserver.dans un en",,,,,,France,https://images.openpetfoodfacts.org/images/products/370/026/021/6148/front_fr.19.400.jpg,13,0.59,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3700260216148,2026-06-26
4008429081699,Catisfactions,Catisfactions Kattensnack zalige zalmsmaak maxi pack,food,cat,180 g,,,,,,,Netherlands,https://images.openpetfoodfacts.org/images/products/400/842/908/1699/front_fr.8.400.jpg,12,0.45,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/4008429081699,2026-06-26
7613033136351,Purina,Purina One,food,cat,3kg,". En utilisant des assimilation optimale des nutriments. Information importante: le paquet de croquettes en format 9,75 kg vous est proposé dans un design différent de votre produit habituel. Nous vous garantissons cependant qu'il s'agit bien des mêmes croquettes et que leur qualité reste inchangée. Caractéristiques des croquettes PURINA ONE pour chat: • Bifensis Dual Defence: formule double défense qui contribue à améliorer le bien-être du chat, à l'intérieur comme à l'extérieur. Action cliniquement prouvée, augmente la formation d'anticorps dans l'intestin et favorise la santé de la peau et ",,,,,,France,https://images.openpetfoodfacts.org/images/products/761/303/313/6351/front_fr.29.400.jpg,10,0.79,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613033136351,2026-06-26
3700260245117,ULTIMA,Croquettes pour chats,food,cat,"1,5kg",,3.5,1.2,,,209.2,France,https://images.openpetfoodfacts.org/images/products/370/026/024/5117/front_fr.23.400.jpg,10,0.59,no,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3700260245117,2026-06-26
5000161032433,Gourmet,"Gourmet Perle Mini Filets In Saus, Volledig Nat Diervoeder Voor Volwassen Katten, Met Kip, Met Rund, Met Konijn, Met Zalm, 85g  Maaltijdzakje",food,cat,340 g,"Bœuf :Viandes et sous-produits animaux (15%, dont bœuf 4%), Extraits de protéines végétales, POISSONS et sous-produits de POISSONS, Substances minérales, Sucres.Poulet :Viandes et sous-produits animaux (17%, dont poulet 6%), Extraits de protéines végétales, POISSONS et sous-produits de POISSONS, Substances minérales, Sucres.Lapin :Viandes et sous-produits animaux (14%, dont lapin 4%), Extraits de protéines végétales, POISSONS et sous-produits de POISSONS, Substances minérales, Sucres.Saumon :Viandes et sous-produits animaux, Extraits de protéines végétales, POISSONS et sous-produits de POISSON",,,,,,Netherlands,https://images.openpetfoodfacts.org/images/products/500/016/103/2433/front_en.9.400.jpg,9,0.55,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5000161032433,2026-06-26
5998749117798,Catisfactions,Catisfactions met Heerlijke Kaas 60 g,food,cat,60 g,"Céréales, huiles et graisses, sous-produits d’origine végétale, viandes et sous-produits animaux, substances minérales, extraits de protéines végétales, lait et produits de laiterie (dont poudre de fromage déshydraté 2.2%, équivalent à 4% de fromage). Additifs par kg : Antioxygènes et Colorants ; Additifs nutritionnels : Vitamine A : 1293 UI, ​Vitamine B₁ : 9.9 mg, ​Vitamine B₂ : 16.9 mg, ​Vitamine B₆ : 4.4 mg, ​Vitamine D₃ : 143 UI, ​Vitamine E : 115 mg, ​Cuivre (Sulfate de cuivre (II) pentahydraté) : 6.8 mg, ​Iode (Iodure de potassium) : 1.7 mg, ​Manganèse (Sulfate manganeux, monohydraté) :",2.0,2.3,,,174.9,Netherlands,https://images.openpetfoodfacts.org/images/products/599/874/911/7798/front_nl.26.400.jpg,8,0.68,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5998749117798,2026-06-26
5010394996587,PEDIGREE,MARKIES ORIGINAL,food,dog,500gr,,1.43,1.07,0.0,,625.1,France,https://images.openpetfoodfacts.org/images/products/501/039/499/6587/front_fr.50.400.jpg,7,0.69,no,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5010394996587,2026-06-26
7613035939899,Felix,Felix Party Mix Original,food,cat,200 g,,,,,,,France,https://images.openpetfoodfacts.org/images/products/761/303/593/9899/front_fr.6.400.jpg,7,0.59,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613035939899,2026-06-26
3065890153707,whiskas,Whiskas pâté chat,food,cat,48,,,,,,,France,https://images.openpetfoodfacts.org/images/products/306/589/015/3707/front_fr.11.400.jpg,7,0.46,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3065890153707,2026-06-26
5998749129111,whiskas,Whiskas sec stérilisé au saumon 1 an et +,food,cat,"1,75 kg","céréales (dont blé 4%), viandes et sous produits animaux, sous-produits d'origine végétale (dont pulpe de betterave déshydratée 2%), huiles et graisses, substances minérales, poissons et sous-produits de poissons (dont saumon 4% dans les croquettes marrons clair), extraits de proteines vegetales, legumes (dont carottes déshydratées 0,5% (equivalent à 4% de carottes) dans les croquettes oranges et petits pois déshydratés 1% (équivalent à 4% de petits pois) dans les croquettes vertes) lrd croquettes marron clair représentent environ 49% dd la totalité ded croquettes de ce sac, les croquettes ora",3.0,1.2,,,156.5,France,https://images.openpetfoodfacts.org/images/products/599/874/912/9111/front_fr.7.400.jpg,6,0.78,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5998749129111,2026-06-26
4008429134869,Sheba,Sheba Filets kip met duurzame tonijn,food,cat,60 g,"Kipfilet (35%), tonijnfilet (4%), tapiocazetmeel, xylose, maltodextrine.",,,,,66.67,Netherlands,https://images.openpetfoodfacts.org/images/products/400/842/913/4869/front_nl.25.400.jpg,6,0.7,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/4008429134869,2026-06-26
3182550702423,Royal canin,kitten 12mois,food,cat,2kg,"Protéines do volaille déshydratées, nz, isolat de prctéres végétales', graisses animales, mais, gluten de mais, hydrolysat de animalcs, fibres v6g6talcst pulpe do bottorave, levures et de huile de poisson, sels minéraux, huile do sqa, et graires (05 0%), fructod19Œsaccharidos (0,38 %), hydrdysat de bvure dipsaccharides), extrait do rose d'inde (source Méine), ADD(TIFS (au kg) : AddrtJÉ nutrrtmnels: Vitamine A: UI, Vitamim 03: 300 UI, E. El (Fer) : 40 mg, E2 (Iode) : 4 mg, E4 (CuiTe) : 12 E5 (Mavé*) : 52 E6 (Zro : 154 EB : 0,07 A&tfs : tbüte sôdirrmtare : 10 g - CajservatoŒs • CONSTITUANTS ANAL",0.0,0.0,0.0,5.5,0.0,France,https://images.openpetfoodfacts.org/images/products/318/255/070/2423/front_fr.43.400.jpg,6,0.69,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3182550702423,2026-06-26
8480000157423,Compy,"Comida gato esterilizado light con pollo, frutas y verduras",food,cat,"1,5",,,,,,,Spain,https://images.openpetfoodfacts.org/images/products/848/000/015/7423/front_es.4.400.jpg,6,0.68,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/8480000157423,2026-06-26
4000487227361,Purina,150G Fun Tastix Jambon / Fromage Fido,food,dog,,"Aliment complémentaire 1' pour chiens adultes. osition : Céréales, extraits de protéines e g ycérol, sucres, viandes et sous•produits t fhUites et graisses, substances minérales, ait et produits de laiteric 'drc de fromage *équivalentà age blanc s : Additifs nutritionnels : UI/ g : Vit : 9800 ; 660 ; Vit E : 66 ; myag': Iodate de calcium : 2,5 ; Sulfata ln&lt;cncux monohydraté : 14,3 ; de zjlcmonohydrafé : 325 ; Sélénite de sodium : lÂïfs scnsoriclr mg/kg : arôme bacon : 3500. et co orants. 1 :nants analytiques : Protéine : TcnetJf : 4 5 % , cendres brutes : 3,3%, : i40 mg/kg, Acide linoléique",1.3,0.45,0.0,,5.0,France,https://images.openpetfoodfacts.org/images/products/400/048/722/7361/front_fr.11.400.jpg,6,0.59,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/4000487227361,2026-06-26
8445290950154,Purina,Friskies 5 promesses bœuf poulet,food,cat,3 kg,"Céréales, Viandes et sous-produits animaux (20%, dont boeuf 2% et poulet 2% dans les croquettes en forme de cube 1°), Extraits de protéines végétales, Sous-produits d'origine végétale, Huiles et graisses, Substances minérales, Levures, Légumes (0,6% de légumes séchés, équivalent à 4% de légumes réhydratés dans les croquettes rondes 2°)  1° Contenu total dans le produit: 1,6% de bœuf et 1,6% de poulet. 2° Contenu total dans le produit: 0,6% de légumes réhydratés. Composition type: 80% de croquettes en forme de cube; 20% de croquettes rondes. Additifs : Additifs nutritionnels: Ul/kg: Vit A: 1650",,,,,,France,https://images.openpetfoodfacts.org/images/products/844/529/095/0154/front_fr.41.400.jpg,6,0.59,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/8445290950154,2026-06-26
7613287079756,Gourmet,Gourmet Revelations Mousse Kattenvoer nat met Kip 4 x 57g,food,cat,4 x 57 g,,,,,,,Netherlands,https://images.openpetfoodfacts.org/images/products/761/328/707/9756/front_fr.3.400.jpg,6,0.55,no,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613287079756,2026-06-26
3222270001205,Purina,croquettes chiens purina,food,dog,1 kg e,,,,,,,France,https://images.openpetfoodfacts.org/images/products/322/227/000/1205/front_fr.48.400.jpg,6,0.47,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3222270001205,2026-06-26
7613035845084,Purina One,Croquettes pour chat,food,cat,,,3.7,1.3,,,46.0,France;United States,https://images.openpetfoodfacts.org/images/products/761/303/584/5084/front_fr.16.400.jpg,6,0.47,no,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613035845084,2026-06-26
7613033737060,Felix,Party Mix,food,cat,,,,,,,,France,https://images.openpetfoodfacts.org/images/products/761/303/373/7060/front_en.17.400.jpg,6,0.36,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613033737060,2026-06-26
3760080533399,,Croquettes pour chat,food,cat,,,,,,,,France,https://images.openpetfoodfacts.org/images/products/376/008/053/3399/front_fr.5.400.jpg,6,0.28,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3760080533399,2026-06-26
3065890071049,Waltham,Whiskas au thon,food,cat,2 kg,"Céréales, viandes et sous-produits animaux, extraits de protéines végétales, huiles et graisses (dont huile de poissons 0,25%, huile de tournesol 0,1%), substances minérales (dont tripolyphosphate de sodium 0,2%), sous-produits d'origine végétale, poissons et sous-produits de poissons (thon 4% dans les croquettes marron clair), légumes (carottes 4% dans les croquettes orange, petits pois 4% dans les croquettes vertes).",32.0,10.5,,,,France,https://images.openpetfoodfacts.org/images/products/306/589/007/1049/front_fr.25.400.jpg,5,0.99,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3065890071049,2026-06-26
4056489407225,Orlando,Pure Taste,food,dog,1400 g,"Viande de poulet 26%, Viande de poulet fraîche 25%, flocons de pommes de terre, farine de pommes de terre, graisse de volaille 5%, carottes 4%, pulpe de betterave sucrière, hydrolysat de foie de volaille 2%, substances minérales, graines de lin 1%, chicorée 1%, levures 0.2% (B-Glucane 0.05%, Mannan-Oligosaccharides 0.04%).",,,,,,France,https://images.openpetfoodfacts.org/images/products/405/648/940/7225/front_fr.25.400.jpg,5,0.79,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/4056489407225,2026-06-26
7613035379114,Purina,Friandises Pour Chien Adulte Medium +10kg Hygiène Bucco Dentaire DENTALIFE,food,dog,345g,"Céreales, Glycérol, Substances minérales, Levures, Huiles et graisses, Viandes et sous-produits animaux 1.1%, Equivalent à 4% de viandes et sous-produits animaux réhydratés",,,,14.0,,France,https://images.openpetfoodfacts.org/images/products/761/303/537/9114/front_fr.12.400.jpg,5,0.69,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613035379114,2026-06-26
7613287790866,Purina,junior,food,cat,8 x 85 g,,,,,,,France,https://images.openpetfoodfacts.org/images/products/761/328/779/0866/front_fr.4.400.jpg,5,0.59,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613287790866,2026-06-26
3560070828425,Carrefour,Companino Vitalive JUNIOR 2-12 MOIS,food,cat,450 g,"Céréales, viandes et sous-produits animaux (dont protéines de poulet désyhdratées 4% dans les croquettes au poulet), sous-produits d'origine végétale, huiles et graisses, substances minérales, lait et produits de laiterie (1% de poudre de lait équivalent à 16% de lait dans les croquettes au lait), légumes (1% de carottes déshydratées équivalent à 8% de carottes dans les croquettes au carottes), extrait de protéines végétales. 62% de croquettes en forme d'étoile marron au poulet 22% de croquettes en forme de bille marron au lait 10% de croquettes en forme d'étoile orange aux carottes _Const",,,,,,France;Italy;Poland;Romania;Spain,https://images.openpetfoodfacts.org/images/products/356/007/082/8425/front_fr.39.400.jpg,5,0.57,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3560070828425,2026-06-26
7613033736926,Purina,snack gato party,food,cat,60 g,,,,,,,Spain,https://images.openpetfoodfacts.org/images/products/761/303/373/6926/front_es.23.400.jpg,5,0.56,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613033736926,2026-06-26
5410213009854,Fido,Picnic Festival,food,dog,126 g,,,,,,,France,https://images.openpetfoodfacts.org/images/products/541/021/300/9854/front_fr.3.400.jpg,5,0.47,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5410213009854,2026-06-26
8445290099426,,purina  One bifensis sterilcat,food,cat,800 gr,,,,,,,Italy,https://images.openpetfoodfacts.org/images/products/844/529/009/9426/front_it.14.400.jpg,5,0.36,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/8445290099426,2026-06-26
5902944912478,,micho pâte  pour les chats,food,cat,100 g,,,,,,,Morocco,,5,0.36,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5902944912478,2026-06-26
4056489928232,Cowhide,Cat nibbles,food,cat,,,,,,,,Morocco,https://images.openpetfoodfacts.org/images/products/405/648/992/8232/front_en.8.400.jpg,5,0.26,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/4056489928232,2026-06-26
8595602527441,Carnilove,Fresh carp & trout for adult cats sterilized,food,cat,2kg,"Fresh carp 25%, Dried trout 20%, Hydrolyzed salmon 14%, Dried salmon 12%, Pumpkin, Chicken fat, Chickpeas, Peas, Chicken liver 3%, Salmon oil 2%, Apples, Carrots, Flaxseed, Hydrolyzed crustacean shells, Cartilage extract, Brewer's yeast, Chicory root, Yucca schidigera 0.01%, Algae 0.01%, Psyllium 0.01%, Thyme 0.01%, Rosemary 0.01%, Oregano 0.01%, Cranberries 0.0008%, Blueberries 0.0008%, Sea buckthorn 0.0008%, Ginger root 0.0008%, Sage 0.0008%",,,,10.0,363.0,Spain,https://images.openpetfoodfacts.org/images/products/859/560/252/7441/front_es.4.400.jpg,4,0.76,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/8595602527441,2026-06-26
8410650160214,affinity,Appetito Difficile,food,cat,400 g,,0.2,0.2,,,0.2,France,https://images.openpetfoodfacts.org/images/products/841/065/016/0214/front_fr.19.400.jpg,4,0.69,no,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/8410650160214,2026-06-26
5998749108536,Whiskas,Friandises Les Irrésistibles saumon,food,cat,60g,"Céréales, sous-produits d'origine végétale, huiles et graisses, viandes et sous-produits animaux, extraits de protéines végétales, substances minérales.",,,,,411.0,France,https://images.openpetfoodfacts.org/images/products/599/874/910/8536/front_fr.36.400.jpg,4,0.69,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5998749108536,2026-06-26
7613034129376,PURINA,CHAT STERILISE SAUMON,food,cat,3kg,"Saumon (15%), protéines de volaille déshydratées, blé (15%), farine de soja, maïs, gluten de maïs, gluten de blé, graisse animale, pulpe de bette déshydratée, racine de chicorée déshydratée, protéines de poisson déshydratées, sels minéraux, hydrolysate (avec ajout de 0,025% de poudre de Lactobacillus Delbrueckii et Fermentum traitée thermiquement), levures. Additifs : Additifs nutritionnels : UI/kg : Vit A : 36 960 ; Vit D3 : 1 200 ; Vit E : 460 mg/kg : Vit C : 140 ; Taurine : 780 ; Sulfate ferreux monohydraté : 230 ; Iodate de, calcium anhydre : 2,9 ; Sulfate cuivrique pentahydraté : 46 ; Sul",0.04,0.01,,,3.0,France,https://images.openpetfoodfacts.org/images/products/761/303/412/9376/front_fr.19.400.jpg,4,0.69,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613034129376,2026-06-26
3065890135208,Cesar,Aliment complet pour chien adultes au veau et aux des de carottes,food,dog,300 g,"Viandes et sous-produits animaux (min 55% dont veau min 4%), légumes (carottes min 4%), substances minérales, sous produits d'origine végétale.",5.8,2.5,5.2,,0.1,France,https://images.openpetfoodfacts.org/images/products/306/589/013/5208/front_fr.7.400.jpg,4,0.68,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3065890135208,2026-06-26
7613036730358,Felix,Tendres effilés selection de la campagne,food,cat,12 x 85 g,,,,,,,France,https://images.openpetfoodfacts.org/images/products/761/303/673/0358/front_fr.9.400.jpg,4,0.68,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613036730358,2026-06-26
9003579000366,Royal canin,RC cat food urinary care,food,cat,85g,"Viandes et sous-produits animaux, céréales, sous-produits d'origine végétale, substances minérales, sucres. ADDITIFS (au kg): Additifs nutritionnels : Vitamine D3: 330 UI, E1 (Fer): 3 mg, E2 (lode): 0,2 mg, E4 (Cuivre): 2 mg, E5 (Manganèse): 1,9 mg, E6 (Zinc): 9 mg.",0.92,2.5,,,,United Kingdom,https://images.openpetfoodfacts.org/images/products/900/357/900/0366/front_en.20.400.jpg,4,0.66,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/9003579000366,2026-06-26
5900951258602,Whiskas,Junior,food,cat,"1,9 kg","céréales, viande et sous-produits d'origine animale (dont 4 % de poulet dans les croquettes marron), huiles et graisses, extraits de protéines végétales, minéraux, lait et produits de laiterie (0,7 % de lait écrémé en poudre dans les croquettes fourrées, correspondant à 4 % de lait écrémé), sous-produits d'origine végétale, légumes (4 % de carottes dans les croquettes orange, 4 % de petits pois dans les croquettes vertes). vitamine A (3 140 UI/kg), vitamine D3 (345 UI/kg), vitamine E (545 mg/kg), sulfate de cuivre pentahydraté (26 mg/kg), sulfate de manganèse (II) monohydraté (24,4 mg/kg), io",,,,,,France;Germany,https://images.openpetfoodfacts.org/images/products/590/095/125/8602/front_de.4.400.jpg,4,0.66,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5900951258602,2026-06-26
7613037978018,Purina,Dentalife,food,cat,140 g,"Viandes et sous-produits animaux (20% de protéines de volaille déshydratées dont 4% de poulet), Céréales, Extraits de protéines végétales, Huiles et graisses, Sous-produits d'ange végétale, Substances minérales, Poissons et sous-produits de poissons, Glycérol, Levures. Additifs: Additifs nutritionnels: UV/kg: Vit A: 32000; Vit D 1000; Vit E 950 Sulfate de fer (1) monohydraté: (Fe: 100); lodate de calcium anhydre: (1: 2,5); Sulfate de cuivre (II) pentahydraté: (Cu: 15); Sulfate manganeux monohydraté: (Mn: 47): Su sodium: (Se: 0,14). Constituants Protéine: 35%, Teneur 9%, Cellulose brute: 3,6%, ",,,,,,France,https://images.openpetfoodfacts.org/images/products/761/303/797/8018/front_fr.3.400.jpg,4,0.59,yes,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/7613037978018,2026-06-26
5902944912454,Micho,Tender with Poultry,food,cat,100 g,,,,,,,Morocco,https://images.openpetfoodfacts.org/images/products/590/294/491/2454/front_en.3.400.jpg,4,0.49,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5902944912454,2026-06-26
8720299276567,,freya,food,cat,,"Dried chicken protein (38%), whole grain maize, whole grain wheat whole peas, chicken sh and chicken protein, dried beet pulp, salmon oil, dried chicory root (a natural source of fructo-oligosaccharides and inulin), minerals, yeast hydrolysate (a natural source of manna-oligosaccharides and beta gucans) Additives (per kg Nutritional additives: Vitamin A: 20000 IU Vitamin D3: 1750 IU; Vitamin E: 200 mg: Taurine: 1500 mg: Iron (Iron sulphate monohydrate): 70.0 mq; lodine (Calcium iodate anhydrous) 1-3 Copp Analytical constituents: Crude protein 36.0%, Crude fat 18.0%, Crude fibre 2.4%, Crude ash",,,,,,France,https://images.openpetfoodfacts.org/images/products/872/029/927/6567/front_it.10.400.jpg,4,0.47,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/8720299276567,2026-06-26
20302498,Lidl,Katzenfutter Fisch Coshida,food,cat,1pcs,,,,,,,Germany,https://images.openpetfoodfacts.org/images/products/000/002/030/2498/front_ro.10.400.jpg,4,0.45,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/20302498,2026-06-26
5000161032457,Gourmet,"Gourmet Perle Mini Filets Kattenvoer nat met Kalkoen, Eend, Tonijn en Lam",food,cat,12 x 85 g,,,,,,,Netherlands,https://images.openpetfoodfacts.org/images/products/500/016/103/2457/front_fr.8.400.jpg,4,0.45,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/5000161032457,2026-06-26
3428460049624,Les Repas Plaisir,Paté with Chicken,food,cat,,,,,,,,Morocco,https://images.openpetfoodfacts.org/images/products/342/846/004/9624/front_en.3.400.jpg,4,0.39,no,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3428460049624,2026-06-26
3760185060905,octave prestige,croquette adulte light/stérilisé moyenne et grande race,food,dog,15 kg,"Blé, Maïs, viandes déshydratées de canard 16%, graisse de canard, pulpe de betterave, gluten de maïs, poudre d'oeuf, levures, hydrolysat de protéines animales, argile, chlorure de sodium, glucosamine, sulfate de chondroïtine.  Additifs nutritionnels au kg:  E672 / Vitamine A:  20000 UI, E671 / Vitamine D3: 2000 UI, Vitamine E: 400 mg E2/Iode : 2mg E6/Zinc: 200mg E4/Cuivre: 23mg E8/Sélénium: 0.4mg E5/manganèse: 68mg  Conservateurs: Liants E562: Sépiolite 18730mg/Kg E558: Montmorillonite 3700mg/Kg Energie métabolisable humide 3200 Kcal/Kg",,,,,,France,https://images.openpetfoodfacts.org/images/products/376/018/506/0905/front_fr.3.400.jpg,4,0.0,yes,no,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3760185060905,2026-06-26
3560071001636,Carrefour,Companino Vitalive Adult,food,cat,2 kg,"Céréales, viandes et sous produits animaux, sous-produits d'origine végétale, huiles et graisses, poissons et sous-produits de poissons (dont poisson déshydraté 4% dans les croquettes au poisson), substances minérales, extraits de protéines végétales, légumes (carottes déshydratées 0,6% équivalent à 4% de carottes dans les croquettes aux carottes, pois 4% dans les croquettes aux pois), levures. 35% de croquettes au poisson, 10% de croquettes aux carottes, 10% de croquettes aux pois dans le produit fini.",3.0,1.0,0.35,,,France;Italy;Poland;Romania;Spain,https://images.openpetfoodfacts.org/images/products/356/007/100/1636/front_fr.63.400.jpg,3,0.99,yes,yes,open_database,exact_barcode,needs_admin_review,open_pet_food_facts,https://world.openpetfoodfacts.org/product/3560071001636,2026-06-26
